,dataset_id,experiment_id,train_time,pred_time,mse,mae,r2,target_avg,target_var,target_mad,meta_params,data_params,model_name,model_index
17,6,18,138.2004952430725,0.16306781768798828,67807.6027713469,207.2672689461111,0.1702562012857891,-0.49127385842243154,82154.10505028059,229.07493193783318,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 10000, 'n_features': 300, 'n_informative': 30, 'tail_strength': 0.3, 'random_state': 5}",ForestBasedTree,2
18,7,19,0.6142618656158447,0.0008139610290527344,172833.19780511223,337.69473144399694,0.2155055699314068,4.522145100509581,191482.6141419853,347.641137819662,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 1300, 'n_features': 200, 'n_informative': 60, 'tail_strength': 0.4, 'random_state': 5}",RandomForestRegressor,0
19,7,20,0.25237560272216797,0.0001971721649169922,233991.35098888905,394.48983378996945,-0.062092895729428,4.522145100509581,191482.6141419853,347.641137819662,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 1300, 'n_features': 200, 'n_informative': 60, 'tail_strength': 0.4, 'random_state': 5}",DecisionTreeRegressor,1
20,7,21,19.406587839126587,0.021086692810058594,196510.9547230634,361.12991077311403,0.10803160859444105,4.522145100509581,191482.6141419853,347.641137819662,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 1300, 'n_features': 200, 'n_informative': 60, 'tail_strength': 0.4, 'random_state': 5}",ForestBasedTree,2
21,8,22,0.7455532550811768,0.0017600059509277344,8119.815161706997,70.10876347084192,0.7511779585428802,-0.29158568400325774,32256.510415432444,143.51812889494263,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 13000, 'n_features': 20, 'n_informative': 6, 'tail_strength': 0.1, 'random_state': 5}",RandomForestRegressor,0
22,8,23,0.5246233940124512,0.0005354881286621094,5420.453897209479,56.84008067071344,0.8338966617505705,-0.29158568400325774,32256.510415432444,143.51812889494263,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 13000, 'n_features': 20, 'n_informative': 6, 'tail_strength': 0.1, 'random_state': 5}",DecisionTreeRegressor,1
23,8,24,77.1118676662445,0.201704740524292,11503.90254946407,85.14786303729039,0.6474766407761849,-0.29158568400325774,32256.510415432444,143.51812889494263,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 13000, 'n_features': 20, 'n_informative': 6, 'tail_strength': 0.1, 'random_state': 5}",ForestBasedTree,2
24,9,25,0.324810266494751,0.0007579326629638672,27906.240528185288,129.11759818080012,0.5113219818812966,6.771993288423057,59105.285395982275,193.3788263417817,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 700, 'n_features': 200, 'n_informative': 20, 'tail_strength': 0.2, 'random_state': 5}",RandomForestRegressor,0
25,9,26,0.18235468864440918,0.000278472900390625,47000.27475833188,172.50702379121836,0.17695824714409403,6.771993288423057,59105.285395982275,193.3788263417817,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 700, 'n_features': 200, 'n_informative': 20, 'tail_strength': 0.2, 'random_state': 5}",DecisionTreeRegressor,1
26,9,27,11.420854330062866,0.011236906051635742,41317.18843024189,162.46742942685628,0.276477183089749,6.771993288423057,59105.285395982275,193.3788263417817,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 700, 'n_features': 200, 'n_informative': 20, 'tail_strength': 0.2, 'random_state': 5}",ForestBasedTree,2
27,10,28,0.9192922115325928,0.0008687973022460938,679718.3681303357,663.9268131991843,0.006519783587318084,10.675448753912052,704407.5031327939,671.5022399981904,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 1000, 'n_features': 400, 'n_informative': 200, 'tail_strength': 0.1, 'random_state': 5}",RandomForestRegressor,0
28,10,29,0.3282318115234375,0.00021648406982421875,713914.5968270685,683.760788291768,-0.04346161794457837,10.675448753912052,704407.5031327939,671.5022399981904,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 1000, 'n_features': 400, 'n_informative': 200, 'tail_strength': 0.1, 'random_state': 5}",DecisionTreeRegressor,1
29,10,30,28.274617433547974,0.018607616424560547,686434.7566839338,660.0998881891437,-0.0032969279605752355,10.675448753912052,704407.5031327939,671.5022399981904,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 5}","{'n_samples': 1000, 'n_features': 400, 'n_informative': 200, 'tail_strength': 0.1, 'random_state': 5}",ForestBasedTree,2
