Unnamed: 0,dataset_id,experiment_id,train_time,pred_time,mse,mae,r2,target_avg,target_var,target_mad,meta_params,data_params,model_name,model_index
15,6,16,0.6023101806640625,0.0019552707672119,121.33809673193454,8.47096089469931,0.9661383234134288,-0.4334179535083882,3664.564822829514,48.33769995143529,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 10000, 'n_features': 20, 'n_informative': 2, 'tail_strength': 0.4, 'random_state': 8}",RandomForestRegressor,0
16,6,17,0.3170766830444336,0.0003397464752197,342.74423025188395,14.655667648018758,0.904350780263656,-0.4334179535083882,3664.564822829514,48.33769995143529,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 10000, 'n_features': 20, 'n_informative': 2, 'tail_strength': 0.4, 'random_state': 8}",DecisionTreeRegressor,1
17,6,18,74.42972564697266,0.1867108345031738,241.33980799006653,12.21873233627325,0.9326495903122732,-0.4334179535083882,3664.564822829514,48.33769995143529,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 10000, 'n_features': 20, 'n_informative': 2, 'tail_strength': 0.4, 'random_state': 8}",ForestBasedTree,2
18,7,19,0.180816650390625,0.000941514968872,56066.10465803749,196.223235916106,0.3817757067948421,6.427164090551036,86630.03804275069,236.37949448604863,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 21, 'tail_strength': 0.6, 'random_state': 8}",RandomForestRegressor,0
19,7,20,0.0712342262268066,0.0003387928009033,68714.26605243249,208.2169547496018,0.2423081856234092,6.427164090551036,86630.03804275069,236.37949448604863,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 21, 'tail_strength': 0.6, 'random_state': 8}",DecisionTreeRegressor,1
20,7,21,11.187926292419434,0.0219595432281494,73261.47312124046,217.27635666560948,0.1921674830845483,6.427164090551036,86630.03804275069,236.37949448604863,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 1000, 'n_features': 70, 'n_informative': 21, 'tail_strength': 0.6, 'random_state': 8}",ForestBasedTree,2
21,8,22,0.0494709014892578,0.0008554458618164,4609.009537866679,53.59337246226345,0.8105000734099876,4.027460179296346,25950.790014417184,128.6570438409319,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 1000, 'n_features': 15, 'n_informative': 8, 'tail_strength': 0.2, 'random_state': 8}",RandomForestRegressor,0
22,8,23,0.0314328670501709,0.000192642211914,7761.260812526141,71.19346100950447,0.6808949206687047,4.027460179296346,25950.790014417184,128.6570438409319,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 1000, 'n_features': 15, 'n_informative': 8, 'tail_strength': 0.2, 'random_state': 8}",DecisionTreeRegressor,1
23,8,24,7.550983428955078,0.021439790725708,8176.540989314939,71.18570851212023,0.6638206311995211,4.027460179296346,25950.790014417184,128.6570438409319,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 1000, 'n_features': 15, 'n_informative': 8, 'tail_strength': 0.2, 'random_state': 8}",ForestBasedTree,2
24,9,25,0.4460084438323974,0.0020632743835449,556.1492224566631,18.06561243242796,0.9121386271216128,0.1099348708409806,6286.975758350486,63.51694214650686,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 13000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.3, 'random_state': 8}",RandomForestRegressor,0
25,9,26,0.1863350868225097,0.0003690719604492,1109.855538317501,26.369068616178197,0.8246631886627234,0.1099348708409806,6286.975758350486,63.51694214650686,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 13000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.3, 'random_state': 8}",DecisionTreeRegressor,1
26,9,27,88.0904266834259,0.2428019046783447,925.721594414699,24.02580588444668,0.8537529732952511,0.1099348708409806,6286.975758350486,63.51694214650686,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 13000, 'n_features': 10, 'n_informative': 3, 'tail_strength': 0.3, 'random_state': 8}",ForestBasedTree,2
27,10,28,0.7956125736236572,0.0021784305572509,17821.27568646112,105.74814633676068,0.5606785311048779,-1.0215381615762076,41130.35204520005,161.67248284175386,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 13000, 'n_features': 20, 'n_informative': 10, 'tail_strength': 0.3, 'random_state': 8}",RandomForestRegressor,0
28,10,29,0.3784928321838379,0.0004708766937255,23302.48623722041,120.5341134254805,0.4255583796158129,-1.0215381615762076,41130.35204520005,161.67248284175386,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 13000, 'n_features': 20, 'n_informative': 10, 'tail_strength': 0.3, 'random_state': 8}",DecisionTreeRegressor,1
29,10,30,86.96893811225891,0.2466299533843994,23443.035860638927,121.68946901804564,0.4220936182766576,-1.0215381615762076,41130.35204520005,161.67248284175386,"{'is_classification': False, 'train_test_split': 0.2, 'random_state': 8}","{'n_samples': 13000, 'n_features': 20, 'n_informative': 10, 'tail_strength': 0.3, 'random_state': 8}",ForestBasedTree,2
